timestamp,82873_mb,83187_mb,83600_mb
2025-06-04 10:56:34,1943.2,1581.28,3482.09
2025-06-04 10:56:39,1943.2,1581.28,3482.14
2025-06-04 10:56:45,1943.2,1581.28,3482.22
2025-06-04 10:56:50,1943.3,1581.28,3482.16
2025-06-04 10:56:55,1943.3,1581.28,3481.97
2025-06-04 10:57:01,1943.2,1581.28,3481.92
2025-06-04 10:57:06,1943.2,1581.28,3482.08
2025-06-04 10:57:11,1943.2,1581.28,3482.2
2025-06-04 10:57:16,1943.2,1581.28,3482.39
2025-06-04 10:57:21,1943.3,1581.28,3481.8
2025-06-04 10:57:27,1943.3,1581.28,3482.16
2025-06-04 10:57:32,1943.2,1581.28,3481.53
2025-06-04 10:57:37,1943.2,1581.28,3481.97
2025-06-04 10:57:42,1943.2,1581.28,3481.62
2025-06-04 10:57:48,1943.3,1581.28,3481.45
2025-06-04 10:57:53,1943.3,1581.28,3481.45
2025-06-04 10:57:58,1943.22,1581.28,3481.72
2025-06-04 10:58:03,1943.2,1581.28,3482.22
2025-06-04 10:58:08,1943.2,1581.28,3482.2
2025-06-04 10:58:14,1943.2,1581.28,3481.81
2025-06-04 10:58:19,1943.3,1581.28,3483.39
2025-06-04 10:58:24,1943.3,1581.28,3483.39
2025-06-04 10:58:29,1943.2,1581.28,1776.23
2025-06-04 10:58:34,1943.2,1581.28,1776.23
2025-06-04 10:58:40,1943.2,1581.28,1776.23
2025-06-04 10:58:45,1943.2,1581.28,1776.23
2025-06-04 10:58:50,1943.3,1581.28,1776.23
2025-06-04 10:58:55,1943.3,1581.28,1776.23
2025-06-04 10:59:01,1943.2,1581.28,1776.23
2025-06-04 10:59:06,1943.2,1581.28,1776.23
2025-06-04 10:59:11,1943.2,1581.28,1776.23
2025-06-04 10:59:16,1943.2,1581.28,1776.23
2025-06-04 10:59:21,1943.3,1581.28,1776.23
2025-06-04 10:59:27,1943.3,1581.28,1776.23
2025-06-04 10:59:32,1943.2,1581.28,1776.23
2025-06-04 10:59:37,1943.2,1581.28,1776.23
2025-06-04 10:59:42,1943.2,1581.28,1776.23
2025-06-04 10:59:48,1943.3,1581.28,1776.23
2025-06-04 10:59:53,1943.3,1581.28,1776.23
2025-06-04 10:59:58,1943.22,1581.28,1776.23
2025-06-04 11:00:03,1943.2,1581.28,1776.23
2025-06-04 11:00:09,1943.2,1581.28,1776.23
2025-06-04 11:00:14,1943.2,1581.28,246.719
2025-06-04 11:00:19,1943.3,1581.28,246.719
2025-06-04 11:00:24,1943.3,1581.28,246.719
2025-06-04 11:00:29,1943.2,1581.28,246.719
2025-06-04 11:00:35,1943.2,1581.28,246.719
2025-06-04 11:00:40,1943.2,1581.28,246.719
2025-06-04 11:00:45,1943.2,1581.28,246.719
2025-06-04 11:00:50,1943.3,1581.28,246.719
2025-06-04 11:00:55,1943.3,1581.28,246.719
2025-06-04 11:01:01,1943.2,1581.28,246.719
2025-06-04 11:01:06,1943.2,1581.28,246.719
2025-06-04 11:01:11,1943.2,1581.28,246.719
2025-06-04 11:01:16,1943.2,1581.28,246.719
2025-06-04 11:01:22,1943.3,1581.28,246.719
2025-06-04 11:01:27,1943.3,1581.28,246.719
2025-06-04 11:01:32,1943.2,1581.28,246.719
2025-06-04 11:01:37,1943.2,1581.28,246.719
2025-06-04 11:01:43,1943.2,1581.28,246.719
2025-06-04 11:01:48,1943.3,1581.28,246.719
2025-06-04 11:01:53,1943.3,1581.28,246.719
2025-06-04 11:01:58,1943.22,1581.28,246.719
2025-06-04 11:02:03,1943.2,1581.28,246.984
2025-06-04 11:02:09,1943.2,1581.28,246.984
2025-06-04 11:02:14,1943.2,1581.28,246.984
2025-06-04 11:02:19,1943.3,1581.28,246.984
2025-06-04 11:02:24,1943.3,1581.28,246.984
2025-06-04 11:02:30,1943.2,1581.28,246.984
2025-06-04 11:02:35,1943.2,1581.28,246.984
2025-06-04 11:02:40,1943.2,1581.28,246.984
2025-06-04 11:02:45,1943.2,1581.28,246.984
2025-06-04 11:02:50,1943.3,1581.28,246.984
2025-06-04 11:02:56,1943.3,1581.28,246.984
2025-06-04 11:03:01,1943.2,1581.28,246.984
2025-06-04 11:03:06,1943.2,1581.28,246.984
2025-06-04 11:03:11,1943.2,1581.28,246.984
2025-06-04 11:03:17,1943.2,1581.28,246.984
2025-06-04 11:03:22,1943.3,1581.28,246.984
2025-06-04 11:03:27,1943.3,1581.28,246.984
2025-06-04 11:03:32,1943.2,1581.28,246.984
2025-06-04 11:03:37,1943.2,1581.28,246.984
2025-06-04 11:03:43,1943.2,1581.28,246.984
2025-06-04 11:03:48,1943.3,1581.28,246.984
2025-06-04 11:03:53,1943.3,1581.28,246.984
2025-06-04 11:03:58,1943.22,1581.28,246.984
2025-06-04 11:04:04,1943.2,1581.28,246.984
2025-06-04 11:04:09,1943.2,1581.28,246.984
2025-06-04 11:04:14,1943.2,1581.28,246.984
2025-06-04 11:04:19,1943.3,1581.28,246.984
2025-06-04 11:04:24,1943.3,1581.28,246.984
2025-06-04 11:04:30,1943.2,1581.28,246.984
2025-06-04 11:04:35,1943.2,1581.28,246.984
2025-06-04 11:04:40,1943.2,1581.28,246.984
2025-06-04 11:04:45,1943.2,1581.28,246.984
2025-06-04 11:04:50,1943.3,3108.52,246.984
2025-06-04 11:04:56,1943.3,3110.31,246.984
2025-06-04 11:05:01,1943.2,3123.31,246.984
2025-06-04 11:05:06,1943.2,3124.75,246.984
2025-06-04 11:05:11,1943.2,3132.92,246.984
2025-06-04 11:05:17,1943.2,4660.78,246.984
2025-06-04 11:05:22,1943.3,4662.81,246.984
2025-06-04 11:05:27,1943.3,4666.22,246.984
2025-06-04 11:05:32,1943.2,4666.23,246.984
2025-06-04 11:05:37,1943.2,4670.83,246.984
2025-06-04 11:05:43,1943.2,4670.83,246.984
2025-06-04 11:05:48,1943.3,3148.34,246.984
2025-06-04 11:05:53,1943.3,3148.38,246.984
2025-06-04 11:05:58,1943.22,3154.56,246.984
2025-06-04 11:06:03,1943.2,3154.56,246.984
2025-06-04 11:06:09,1943.2,3154.56,246.984
2025-06-04 11:06:14,1943.2,3164.23,246.984
2025-06-04 11:06:19,1943.3,3164.23,246.984
2025-06-04 11:06:24,1943.3,3173.17,246.984
2025-06-04 11:06:30,1943.2,3176.3,246.984
2025-06-04 11:06:35,1943.2,3187.36,246.984
2025-06-04 11:06:40,1943.2,3187.36,246.984
2025-06-04 11:06:45,1943.2,3187.95,246.984
2025-06-04 11:06:50,1943.3,3211.61,246.984
2025-06-04 11:06:56,1943.3,3211.61,246.984
2025-06-04 11:07:01,1943.2,1693.33,246.984
2025-06-04 11:07:06,1943.2,1714.56,246.984
2025-06-04 11:07:11,1943.2,1714.56,246.984
2025-06-04 11:07:16,1943.2,1714.56,246.984
2025-06-04 11:07:22,1943.3,1714.56,246.984
2025-06-04 11:07:27,1943.3,1714.56,246.984
2025-06-04 11:07:32,1943.2,1714.56,246.984
2025-06-04 11:07:37,1943.2,1729.16,246.984
2025-06-04 11:07:42,1943.2,1731.58,246.984
2025-06-04 11:07:48,1943.3,1734.03,246.984
2025-06-04 11:07:53,1943.3,1781.36,246.984
2025-06-04 11:07:58,1943.22,1784.22,246.984
2025-06-04 11:08:03,1943.2,1786.86,246.984
2025-06-04 11:08:08,1943.2,1789.42,246.984
2025-06-04 11:08:14,1943.2,1791.84,246.984
2025-06-04 11:08:19,1943.3,1794.14,246.984
2025-06-04 11:08:24,1943.3,1809.38,246.984
2025-06-04 11:08:29,1943.2,1813.94,246.984
2025-06-04 11:08:35,1943.2,1845.38,246.984
2025-06-04 11:08:40,1943.2,1845.86,246.984
2025-06-04 11:08:45,1943.2,1845.86,246.984
2025-06-04 11:08:50,1943.3,1845.86,246.984
2025-06-04 11:08:55,1943.3,1845.86,246.984
2025-06-04 11:09:01,1943.2,1845.86,246.984
2025-06-04 11:09:06,1943.2,1845.86,246.984
2025-06-04 11:09:11,1943.2,1845.86,246.984
2025-06-04 11:09:16,1943.2,1845.86,246.984
2025-06-04 11:09:21,1943.3,1845.86,246.984
2025-06-04 11:09:27,1943.3,1845.86,246.984
2025-06-04 11:09:32,1943.2,1845.86,246.984
2025-06-04 11:09:37,1943.2,1845.86,246.984
2025-06-04 11:09:42,1943.2,1845.86,246.984
2025-06-04 11:09:47,1943.3,1845.86,246.984
2025-06-04 11:09:53,1943.3,1845.86,246.984
2025-06-04 11:09:58,1943.22,1845.86,246.984
2025-06-04 11:10:03,1943.2,1845.86,246.984
2025-06-04 11:10:08,1943.2,1855.48,246.984
2025-06-04 11:10:14,1943.2,3395.03,246.984
2025-06-04 11:10:19,1943.3,3397.53,246.984
2025-06-04 11:10:24,1943.3,1874.28,246.984
2025-06-04 11:10:29,1943.2,1874.34,246.984
2025-06-04 11:10:34,1943.2,1874.34,246.984
2025-06-04 11:10:40,1943.2,1874.45,246.984
2025-06-04 11:10:45,1943.2,1874.45,246.984
2025-06-04 11:10:50,1943.3,1874.45,246.984
2025-06-04 11:10:55,1943.3,1874.45,246.984
2025-06-04 11:11:00,1943.2,1874.45,246.984
2025-06-04 11:11:06,1943.2,1885.61,246.984
2025-06-04 11:11:11,1943.2,1880.42,246.984
2025-06-04 11:11:16,1943.2,1880.42,246.984
2025-06-04 11:11:21,1943.3,1880.42,246.984
2025-06-04 11:11:27,1943.3,1880.42,246.984
2025-06-04 11:11:32,1943.2,1880.42,246.984
2025-06-04 11:11:37,1943.2,1880.42,246.984
2025-06-04 11:11:42,1943.2,1880.42,246.984
2025-06-04 11:11:47,1943.3,1880.42,246.984
2025-06-04 11:11:53,1943.3,1880.42,246.984
2025-06-04 11:11:58,1943.22,1888.86,246.984
2025-06-04 11:12:03,1943.2,1888.86,246.984
2025-06-04 11:12:08,1943.2,1888.86,246.984
2025-06-04 11:12:13,1943.2,1888.86,246.984
2025-06-04 11:12:19,1943.3,1996.58,246.984
2025-06-04 11:12:24,1943.3,1996.58,246.984
2025-06-04 11:12:29,1943.2,1996.58,246.984
2025-06-04 11:12:34,1943.2,1996.58,246.984
2025-06-04 11:12:40,1943.2,1996.58,246.984
2025-06-04 11:12:45,1943.2,1996.58,246.984
2025-06-04 11:12:50,1943.3,1996.58,246.984
2025-06-04 11:12:55,1943.3,1996.58,246.984
2025-06-04 11:13:00,1943.2,2009.23,246.984
2025-06-04 11:13:06,1943.2,2009.23,246.984
2025-06-04 11:13:11,1943.2,2009.23,246.984
2025-06-04 11:13:16,1943.2,2009.23,246.984
2025-06-04 11:13:21,1943.3,2009.23,246.984
2025-06-04 11:13:26,1943.3,2009.23,246.984
2025-06-04 11:13:32,1943.2,2009.23,246.984
2025-06-04 11:13:37,1943.2,2010.58,246.984
2025-06-04 11:13:42,1943.2,2008.02,246.984
2025-06-04 11:13:47,1943.3,2008.02,246.984
2025-06-04 11:13:53,1943.3,2008.02,246.984
2025-06-04 11:13:58,1943.22,2008.02,246.984
2025-06-04 11:14:03,1943.2,2008.02,246.984
2025-06-04 11:14:08,1943.2,2008.02,246.984
2025-06-04 11:14:14,1943.2,2008.02,246.984
2025-06-04 11:14:19,1943.3,2008.02,246.984
2025-06-04 11:14:24,1943.3,2008.02,246.984
2025-06-04 11:14:29,1943.2,2008.02,246.984
2025-06-04 11:14:34,1943.2,2008.02,246.984
2025-06-04 11:14:40,1943.2,2008.02,246.984
2025-06-04 11:14:45,1943.2,2008.02,246.984
2025-06-04 11:14:50,1943.3,2008.02,246.984
2025-06-04 11:14:55,1943.3,2008.02,246.984
2025-06-04 11:15:01,1943.2,2008.02,246.984
2025-06-04 11:15:06,1943.2,2008.02,246.984
2025-06-04 11:15:11,1943.2,2008.02,246.984
2025-06-04 11:15:16,1943.2,2008.02,246.984
2025-06-04 11:15:21,1943.3,2008.02,246.984
2025-06-04 11:15:27,1943.3,2008.02,246.984
2025-06-04 11:15:32,1943.2,2008.02,246.984
2025-06-04 11:15:37,1943.2,2008.02,246.984
2025-06-04 11:15:42,1943.2,2008.02,246.984
2025-06-04 11:15:48,1943.3,2008.02,246.984
2025-06-04 11:15:53,1943.3,2008.02,246.984
2025-06-04 11:15:58,1943.22,2008.02,246.984
2025-06-04 11:16:03,1943.2,2008.02,246.984
2025-06-04 11:16:08,1943.2,2008.02,246.984
2025-06-04 11:16:14,1943.2,2008.02,246.984
2025-06-04 11:16:19,1943.3,2008.02,246.984
2025-06-04 11:16:24,1943.3,2008.02,246.984
2025-06-04 11:16:29,1943.2,2008.02,246.984
2025-06-04 11:16:35,1943.2,2008.02,246.984
2025-06-04 11:16:40,1943.2,2008.02,246.984
2025-06-04 11:16:45,1943.2,2008.02,246.984
2025-06-04 11:16:50,1943.3,2008.02,246.984
2025-06-04 11:16:55,1943.3,2008.02,246.984
2025-06-04 11:17:01,1943.2,2008.02,246.984
2025-06-04 11:17:06,1943.2,2008.02,246.984
2025-06-04 11:17:11,1943.2,2008.02,246.984
2025-06-04 11:17:16,1943.2,2008.02,246.984
2025-06-04 11:17:22,1943.3,2008.02,246.984
2025-06-04 11:17:27,1943.3,2008.02,246.984
2025-06-04 11:17:32,1943.2,2008.02,246.984
2025-06-04 11:17:37,1943.2,2008.02,246.984
2025-06-04 11:17:42,1943.2,2008.02,246.984
2025-06-04 11:17:48,1943.3,2008.02,246.984
2025-06-04 11:17:53,1943.3,2008.02,246.984
2025-06-04 11:17:58,1943.22,2008.02,247
2025-06-04 11:18:03,1943.2,2008.02,247
2025-06-04 11:18:09,1943.2,2008.02,247
2025-06-04 11:18:14,1943.2,2008.02,247
2025-06-04 11:18:19,1943.3,2008.02,247
2025-06-04 11:18:24,1943.3,2008.02,247
2025-06-04 11:18:29,1943.2,2008.02,247
2025-06-04 11:18:35,1943.2,2008.02,247
2025-06-04 11:18:40,1943.2,2008.02,247
2025-06-04 11:18:45,1943.2,2008.02,247
2025-06-04 11:18:50,1943.3,2008.02,247
2025-06-04 11:18:56,1943.3,2008.02,247
2025-06-04 11:19:01,1943.2,2008.02,247
2025-06-04 11:19:06,1943.2,2008.02,247
2025-06-04 11:19:11,1943.2,2008.02,247
2025-06-04 11:19:16,1943.2,2008.02,247
2025-06-04 11:19:22,1943.3,2008.02,247
2025-06-04 11:19:27,1943.3,2008.02,247
2025-06-04 11:19:32,1943.2,2008.02,81.6406
2025-06-04 11:19:37,1943.2,2008.02,247
2025-06-04 11:19:42,1943.2,2008.02,247
2025-06-04 11:19:48,1943.3,2008.02,247
2025-06-04 11:19:53,1943.3,2008.02,247
2025-06-04 11:19:58,1943.22,2008.02,247
2025-06-04 11:20:03,1943.2,2008.02,247
2025-06-04 11:20:09,1943.2,2008.02,247
2025-06-04 11:20:14,1943.2,2008.02,247
2025-06-04 11:20:19,1943.3,2008.02,247
2025-06-04 11:20:24,1943.3,2008.02,247
2025-06-04 11:20:29,1943.2,2008.02,247
2025-06-04 11:20:35,1943.2,2008.02,247
2025-06-04 11:20:40,1943.2,2008.02,247
2025-06-04 11:20:45,1943.2,2008.02,247
2025-06-04 11:20:50,1943.3,2008.02,247
2025-06-04 11:20:55,1943.3,2008.02,247
2025-06-04 11:21:01,1943.2,2008.02,247
2025-06-04 11:21:06,1943.2,2008.02,247
2025-06-04 11:21:11,1943.2,2008.02,247
2025-06-04 11:21:16,1943.2,2008.02,247
2025-06-04 11:21:22,1943.3,2008.02,247
2025-06-04 11:21:27,1943.3,2008.02,247
2025-06-04 11:21:32,1943.2,2008.02,247
2025-06-04 11:21:37,1943.2,2008.02,247
2025-06-04 11:21:42,1943.2,2008.02,247
2025-06-04 11:21:48,1943.3,2008.02,247
2025-06-04 11:21:53,1943.3,2008.02,247
2025-06-04 11:21:58,1943.22,2008.02,247
2025-06-04 11:22:03,1943.2,2008.02,247
2025-06-04 11:22:09,1943.2,2008.02,247
2025-06-04 11:22:14,1943.2,2008.02,247
2025-06-04 11:22:19,1943.3,2008.02,247
2025-06-04 11:22:24,1943.3,2008.02,247
2025-06-04 11:22:30,1943.2,2008.02,247
2025-06-04 11:22:35,1943.2,2008.02,247
2025-06-04 11:22:40,1943.2,2008.02,247
2025-06-04 11:22:45,1943.2,2008.02,247
2025-06-04 11:22:50,1943.3,2008.02,247
2025-06-04 11:22:56,1943.3,2008.02,247
2025-06-04 11:23:01,1943.2,2008.02,247
2025-06-04 11:23:06,1943.2,2008.02,247
2025-06-04 11:23:11,1943.2,2008.02,247
2025-06-04 11:23:16,1943.2,2008.02,247
2025-06-04 11:23:22,1943.3,2008.02,247
2025-06-04 11:23:27,1943.3,2008.02,247
2025-06-04 11:23:32,1943.2,2008.02,247
2025-06-04 11:23:37,1943.2,2008.02,247
2025-06-04 11:23:43,1943.2,2008.02,247
2025-06-04 11:23:48,1943.3,2008.02,247
2025-06-04 11:23:53,1943.3,2008.02,247
2025-06-04 11:23:58,1943.22,2008.02,247
2025-06-04 11:24:03,1943.2,2008.02,247
2025-06-04 11:24:09,1943.2,2008.02,247
2025-06-04 11:24:14,1943.2,2008.02,247
2025-06-04 11:24:19,1943.3,2008.02,247
2025-06-04 11:24:24,1943.3,2008.02,247
2025-06-04 11:24:30,1943.2,2008.02,247
2025-06-04 11:24:35,1943.2,2008.02,247
2025-06-04 11:24:40,1943.2,2008.02,247
2025-06-04 11:24:45,1943.2,2008.02,247
2025-06-04 11:24:50,1943.3,2008.02,247
2025-06-04 11:24:56,1943.3,2008.02,247
2025-06-04 11:25:01,1943.2,2008.02,247
2025-06-04 11:25:06,1943.2,2008.02,247
2025-06-04 11:25:11,1943.2,2008.02,247
2025-06-04 11:25:16,1943.2,2008.02,247
2025-06-04 11:25:22,1943.3,2008.02,247
2025-06-04 11:25:27,1943.3,2008.02,247
2025-06-04 11:25:32,1943.2,2008.02,247
2025-06-04 11:25:37,1943.2,2008.02,247
2025-06-04 11:25:43,1943.2,2008.02,247
2025-06-04 11:25:48,1943.3,2008.02,247
2025-06-04 11:25:53,1943.3,2008.02,247
2025-06-04 11:25:58,1943.22,2008.02,247
2025-06-04 11:26:03,1943.2,2008.02,247
2025-06-04 11:26:09,1943.2,2008.02,247
2025-06-04 11:26:14,1943.2,2008.02,247
2025-06-04 11:26:19,1943.3,2008.02,247
2025-06-04 11:26:24,1943.3,2008.02,247
2025-06-04 11:26:30,1943.2,2008.02,247
2025-06-04 11:26:35,1943.2,2008.02,247
2025-06-04 11:26:40,1943.2,2008.02,247
2025-06-04 11:26:45,1943.2,2008.02,247
2025-06-04 11:26:50,1943.3,2008.02,247
2025-06-04 11:26:56,1943.3,2008.02,247
2025-06-04 11:27:01,1943.2,2008.02,247
2025-06-04 11:27:06,1943.2,2008.02,247
2025-06-04 11:27:11,1943.2,2008.02,247
2025-06-04 11:27:16,1943.2,2008.02,247
2025-06-04 11:27:22,1943.3,2008.02,247
2025-06-04 11:27:27,1943.3,2008.02,247
2025-06-04 11:27:32,1943.2,2008.02,247
2025-06-04 11:27:37,1943.2,2008.02,247
2025-06-04 11:27:42,1943.2,2008.02,247
2025-06-04 11:27:48,1943.3,2008.02,247
2025-06-04 11:27:53,1943.3,2008.02,247
2025-06-04 11:27:58,1943.22,2009.41,247
2025-06-04 11:28:03,1943.2,2009.41,247
2025-06-04 11:28:09,1943.2,2009.41,247
2025-06-04 11:28:14,1943.2,2009.41,247
2025-06-04 11:28:19,1943.3,2009.41,247
2025-06-04 11:28:24,1943.3,2009.41,247
2025-06-04 11:28:29,1943.2,2009.41,247
2025-06-04 11:28:35,1943.2,2009.41,247
2025-06-04 11:28:40,1943.2,2009.41,247
2025-06-04 11:28:45,1943.2,2009.41,247
2025-06-04 11:28:50,1943.3,2009.41,247
2025-06-04 11:28:56,1943.3,2009.41,247
2025-06-04 11:29:01,1943.2,2009.41,247
2025-06-04 11:29:06,1943.2,2009.41,247
2025-06-04 11:29:11,1943.2,2009.41,247
2025-06-04 11:29:16,1943.2,2009.41,247
2025-06-04 11:29:22,1943.3,2009.41,247
2025-06-04 11:29:27,1943.3,2009.41,247
2025-06-04 11:29:32,1943.2,2009.41,247
2025-06-04 11:29:37,1943.2,2009.41,247
2025-06-04 11:29:42,1943.2,2009.41,247
2025-06-04 11:29:48,1943.3,2009.41,247
2025-06-04 11:29:53,1943.3,2009.41,247
2025-06-04 11:29:58,1943.22,2009.41,247
2025-06-04 11:30:03,1943.2,2009.41,247
2025-06-04 11:30:09,1943.2,2009.41,247
2025-06-04 11:30:14,1943.2,2009.41,247
2025-06-04 11:30:19,1943.3,2009.41,247
2025-06-04 11:30:24,1943.3,2009.41,247
2025-06-04 11:30:29,1943.2,2009.41,247
2025-06-04 11:30:35,1943.2,2009.41,247
2025-06-04 11:30:40,1943.2,2009.41,247
2025-06-04 11:30:45,1943.2,2009.41,247
2025-06-04 11:30:50,1943.3,2009.41,247
2025-06-04 11:30:56,1943.3,2009.41,247
2025-06-04 11:31:01,1943.2,2009.41,247
2025-06-04 11:31:06,1943.2,2009.41,247
2025-06-04 11:31:11,1943.2,2009.41,247
2025-06-04 11:31:16,1943.2,2009.41,247
2025-06-04 11:31:22,1943.3,2009.41,247
2025-06-04 11:31:27,1943.3,2009.41,247
2025-06-04 11:31:32,1943.2,2009.41,247
2025-06-04 11:31:37,1943.2,2009.41,247
2025-06-04 11:31:42,1943.2,2009.41,247
2025-06-04 11:31:48,1943.3,2009.41,247
2025-06-04 11:31:53,1943.3,2009.41,247
2025-06-04 11:31:58,1943.22,2009.41,247
2025-06-04 11:32:03,1943.2,2009.41,247
2025-06-04 11:32:09,1943.2,2009.41,247
2025-06-04 11:32:14,1943.2,2009.41,247
2025-06-04 11:32:19,1943.3,2009.41,247
2025-06-04 11:32:24,1943.3,2009.41,247
2025-06-04 11:32:29,1943.2,2009.44,247
2025-06-04 11:32:35,1943.2,2009.44,247
2025-06-04 11:32:40,1943.2,2009.44,247
2025-06-04 11:32:45,1943.2,2009.44,247
2025-06-04 11:32:50,1943.3,2009.44,247
2025-06-04 11:32:56,1943.3,2009.44,247
2025-06-04 11:33:01,1943.2,2009.44,247
2025-06-04 11:33:06,1943.2,2009.44,247
2025-06-04 11:33:11,1943.2,2009.44,247
2025-06-04 11:33:16,1943.2,2009.44,247
2025-06-04 11:33:22,1943.3,2009.44,247
2025-06-04 11:33:27,1943.3,2009.44,247
2025-06-04 11:33:32,1943.2,2009.44,247
2025-06-04 11:33:37,1943.2,2009.44,247
2025-06-04 11:33:42,1943.2,2009.44,247
2025-06-04 11:33:48,1943.3,2009.44,247
2025-06-04 11:33:53,1943.3,2009.44,247
2025-06-04 11:33:58,1943.22,2009.44,247
2025-06-04 11:34:03,1943.2,2009.44,247
2025-06-04 11:34:09,1943.2,2009.44,247
2025-06-04 11:34:14,1943.2,2009.44,247
2025-06-04 11:34:19,1943.3,2009.44,247
2025-06-04 11:34:24,1943.3,2009.44,247
2025-06-04 11:34:29,1943.2,2009.44,247
2025-06-04 11:34:35,1943.2,2009.44,247
2025-06-04 11:34:40,1943.2,2009.44,247
2025-06-04 11:34:45,1943.2,2009.44,247
2025-06-04 11:34:50,1943.3,2009.44,247
2025-06-04 11:34:55,1943.3,2009.44,247
2025-06-04 11:35:01,1943.2,2009.44,247
2025-06-04 11:35:06,1943.2,2009.44,247
2025-06-04 11:35:11,1943.2,2009.44,247
2025-06-04 11:35:16,1943.2,2009.44,247
2025-06-04 11:35:22,1943.3,2009.44,247
2025-06-04 11:35:27,1943.3,2009.44,247
2025-06-04 11:35:32,1943.2,2009.44,247
2025-06-04 11:35:37,1943.2,2009.44,247
2025-06-04 11:35:42,1943.2,2009.44,247
2025-06-04 11:35:48,1943.3,2009.44,247
2025-06-04 11:35:53,1943.3,2009.44,247
2025-06-04 11:35:58,1943.22,2009.44,247
2025-06-04 11:36:03,1943.2,2009.44,247
2025-06-04 11:36:08,1943.2,2009.44,247
2025-06-04 11:36:14,1943.2,2009.44,247
2025-06-04 11:36:19,1943.3,2009.44,247
2025-06-04 11:36:24,1943.3,2011.84,247
2025-06-04 11:36:29,1943.2,2001.45,247
2025-06-04 11:36:34,1943.2,2001.45,247
2025-06-04 11:36:40,1943.2,2001.45,247
2025-06-04 11:36:45,1943.2,2001.45,247
2025-06-04 11:36:50,1943.3,2001.98,247
2025-06-04 11:36:55,1943.3,2020.31,247
2025-06-04 11:37:00,1943.2,2020.31,247
2025-06-04 11:37:06,1943.2,2020.31,247
2025-06-04 11:37:11,1943.2,2020.31,247
2025-06-04 11:37:16,1943.2,2020.31,247
2025-06-04 11:37:21,1943.3,2020.31,247
2025-06-04 11:37:27,1943.3,2020.31,247
2025-06-04 11:37:32,1943.2,2020.31,247
